CustomerID,InvoiceDate,TotalPrice,InvoiceNo
13503.0,272,216.84999999999997,1
13504.0,279,295.93,1
13505.0,271,4282.879999999999,8
13506.0,339,452.82000000000005,3
13507.0,245,2479.159999999999,4
13508.0,100,110.97,1
13509.0,244,979.7200000000001,7
13510.0,248,1785.1599999999983,5
13512.0,83,251.20999999999998,1
13513.0,217,205.09999999999997,1
13514.0,270,152.20000000000002,1
13515.0,271,891.1200000000002,4
13516.0,271,1389.4100000000003,3
13517.0,237,2109.0699999999997,5
13518.0,258,659.4399999999998,1
13519.0,265,110.8,2
13520.0,215,3487.749999999999,8
13521.0,342,1093.6500000000003,3
13522.0,313,125.80000000000001,1
13523.0,167,3755.3800000000006,6
13524.0,262,680.1800000000001,5
13525.0,95,628.78,2
13527.0,254,2263.76,8
13529.0,265,307.76,2
13531.0,138,483.8000000000001,2
13532.0,310,210.30999999999983,1
13533.0,161,270.79000000000013,3
13534.0,243,5613.080000000015,43
13536.0,268,3448.2899999999986,7
13538.0,249,1280.85,7
13539.0,258,605.8400000000001,4
13544.0,103,291.4099999999999,2
13546.0,143,626.9899999999999,3
13548.0,247,682.41,2
13549.0,201,916.1199999999999,8
13551.0,24,91.80000000000001,1
13552.0,262,3539.530000000001,16
13555.0,270,4149.2800000000025,4
13557.0,63,584.0600000000001,2
13558.0,338,605.0599999999998,4
13560.0,336,174.37000000000003,1
13561.0,128,141.86,1
13562.0,262,1799.3299999999988,3
13563.0,259,777.5300000000001,2
13564.0,199,647.7400000000006,5
13565.0,324,240.22000000000006,2
13566.0,261,874.7099999999997,2
13568.0,170,192.85000000000005,1
13569.0,341,373.74999999999994,2
13570.0,100,239.49000000000004,1
13571.0,251,2092.32,12
13572.0,138,1384.25,1
13573.0,90,294.4,2
13575.0,273,732.0699999999997,5
13576.0,247,6703.3,20
13577.0,251,1658.2999999999988,5
13579.0,339,467.03999999999996,2
13581.0,34,117.99999999999999,1
13583.0,188,781.0300000000002,1
13584.0,37,142.40000000000003,1
13587.0,312,347.0,3
13588.0,257,2445.119999999998,13
13589.0,164,379.65000000000003,2
13590.0,202,1976.1199999999992,7
13591.0,139,1117.1300000000003,3
13592.0,138,247.95999999999995,4
13593.0,235,1990.2800000000009,6
13594.0,291,396.96999999999997,1
13596.0,338,697.04,2
13598.0,296,167.4200000000001,2
13599.0,262,5030.5999999999985,33
13600.0,31,219.51999999999998,1
13601.0,132,693.3200000000002,2
13602.0,279,428.88999999999993,1
13603.0,317,164.34,1
13606.0,100,280.53999999999996,3
13607.0,303,678.0099999999996,1
13610.0,233,1115.4300000000005,9
13611.0,254,1158.2000000000003,4
13614.0,254,1610.460000000001,4
13615.0,31,399.9900000000001,2
13617.0,230,544.18,3
13618.0,170,177.34000000000003,1
13621.0,227,213.85,1
13623.0,133,672.4400000000002,7
13626.0,91,257.22999999999996,1
13627.0,265,1624.0200000000002,7
13629.0,244,7792.36,11
13630.0,248,1995.6799999999998,11
13631.0,244,3021.77,12
13632.0,170,2117.02,6
13634.0,257,1575.1600000000003,5
13635.0,276,1071.0300000000002,1
13636.0,221,941.6199999999999,6
13637.0,156,810.4999999999998,3
13638.0,328,122.64000000000001,1
13639.0,269,1033.3400000000001,1
13642.0,128,354.7999999999999,1
13643.0,245,519.44,3
13644.0,270,2597.5200000000013,5
13645.0,223,252.1,1
13647.0,272,1670.22,5
13649.0,87,346.6000000000001,2
13650.0,255,1809.34,7
13651.0,308,94.2,2
13652.0,87,1095.08,3
13654.0,198,2707.329999999999,6
13655.0,229,932.9700000000004,2
13656.0,179,379.65000000000003,2
13657.0,142,382.13999999999993,2
13658.0,258,2421.470000000002,7
13659.0,146,1550.8500000000008,3
13662.0,258,879.08,7
13663.0,164,189.47,1
13666.0,56,84.65000000000002,3
13667.0,194,305.0199999999998,1
13668.0,230,6216.069999999984,29
13669.0,194,218.55,2
13670.0,268,349.70000000000016,1
13672.0,42,-71.45999999999998,6
13673.0,311,396.9199999999999,2
13675.0,192,486.82000000000005,2
13678.0,192,232.60000000000005,1
13680.0,342,2202.3099999999995,5
13681.0,188,827.83,4
13682.0,156,59.5,1
13684.0,58,64.23000000000002,2
13685.0,341,3119.4400000000014,7
13686.0,161,72.0,1
13689.0,280,910.0,1
13690.0,284,172.25,1
13692.0,123,1466.8700000000006,5
13693.0,18,-32.0,2
13694.0,272,62653.10000000003,60
13695.0,245,2504.1299999999987,15
13697.0,305,151.3,1
13699.0,188,308.58,1
13700.0,251,2265.119999999999,10
13703.0,25,99.5,1
13704.0,270,2295.3099999999986,10
13705.0,199,711.8600000000001,3
13706.0,41,330.78999999999996,1
13707.0,76,806.4100000000004,2
13708.0,72,296.87999999999994,1
13709.0,255,6249.110000000003,17
13710.0,312,180.48000000000002,1
13711.0,125,252.06000000000003,2
13712.0,97,228.83999999999997,1
13715.0,62,1053.9399999999996,8
13716.0,74,138.28,1
13717.0,215,1432.2600000000002,7
13718.0,97,306.55,2
13719.0,138,1041.68,5
13720.0,227,799.8999999999999,4
13721.0,307,524.14,1
13722.0,223,2369.1600000000008,4
13723.0,126,199.85000000000002,1
13725.0,272,1809.8100000000002,11
13726.0,243,1079.6600000000003,2
13727.0,310,333.4800000000001,2
13728.0,236,1016.1399999999999,6
13730.0,208,752.5999999999998,2
13731.0,124,610.5899999999999,2
13732.0,315,491.86,1
13735.0,168,2766.179999999997,8
13736.0,83,724.0,3
13737.0,143,339.59999999999997,1
13739.0,325,216.9,1
13740.0,103,350.75,1
13741.0,272,666.33,4
13742.0,254,3102.420000000001,14
13743.0,255,1340.1499999999996,8
13744.0,248,1156.36,2
13745.0,192,291.53999999999996,2
13747.0,335,79.6,1
13748.0,248,948.2499999999998,5
13750.0,203,1647.2599999999998,5
13751.0,55,296.24999999999994,1
13752.0,219,1186.2800000000002,6
13753.0,56,741.26,1
13754.0,192,282.6,2
13755.0,340,2154.680000000001,10
13756.0,250,5145.119999999995,15
13758.0,142,3190.550000000001,7
13759.0,272,659.41,2
13760.0,87,286.78999999999996,2
13761.0,164,1070.65,2
13762.0,125,4.263256414560601e-14,2
13763.0,185,1689.4599999999998,3
13764.0,273,1521.7600000000002,3
13767.0,263,16945.71000000001,52
13769.0,251,2771.869999999999,16
13771.0,164,2631.700000000001,5
13772.0,247,1132.13,3
13774.0,262,344.99999999999994,1
13777.0,266,25748.349999999984,41
13778.0,240,178.7,1
13780.0,173,360.01,2
13781.0,93,127.84000000000002,1
13782.0,219,911.9999999999992,6
13784.0,249,2462.7899999999995,11
13786.0,341,230.4,1
13787.0,268,309.04,2
13790.0,339,348.79999999999995,1
13791.0,216,1047.68,3
13792.0,56,195.54999999999995,2
13798.0,250,36351.41999999996,63
13799.0,227,688.8600000000002,2
13800.0,34,558.3199999999997,1
13801.0,277,324.79999999999995,1
13802.0,205,3906.2700000000013,6
13803.0,88,277.07000000000005,1
13804.0,247,2635.7900000000004,7
13805.0,214,924.5999999999999,2
13806.0,280,256.38,1
13807.0,341,112.6,1
13808.0,250,1747.66,5
13809.0,38,155.05,1
13810.0,315,899.5099999999998,4
13811.0,160,591.75,4
13812.0,238,538.9999999999999,3
13813.0,273,1353.4099999999996,5
13814.0,251,1562.1200000000001,3
13815.0,195,4014.9099999999985,5
13816.0,320,555.04,4
13817.0,357,382.9799999999999,2
13819.0,34,1140.35,3
13821.0,199,385.64,2
13822.0,338,632.0000000000001,2
13823.0,252,957.6600000000001,2
13824.0,208,1698.9399999999998,5
13826.0,185,174.65,2
13827.0,210,412.0499999999998,3
13828.0,321,209.49000000000004,1
13829.0,349,-102.0,1
13831.0,256,2202.99,6
13832.0,326,40.949999999999996,2
13833.0,184,384.7999999999999,1
13835.0,188,834.57,4
13837.0,132,271.24000000000007,2
13838.0,226,691.7299999999999,4
13841.0,91,85.0,1
13842.0,271,3385.619999999999,9
13844.0,332,361.62,1
13845.0,279,312.98,1
13846.0,98,847.6100000000004,4
13848.0,251,1255.0,3
13849.0,173,1537.95,2
13850.0,255,1586.8099999999995,2
13851.0,248,2651.46,3
13853.0,335,1056.94,2
13854.0,251,8025.0199999999995,29
13856.0,160,363.4,5
13858.0,286,216.16999999999996,1
13859.0,17,201.16,1
13860.0,262,1240.0000000000005,6
13862.0,271,2187.3100000000013,10
13863.0,98,299.56,2
13865.0,207,501.56,4
13866.0,269,145.67,1
13867.0,269,1015.2900000000002,3
13868.0,336,3192.54,2
13869.0,220,3104.9500000000035,4
13870.0,242,2751.250000000001,10
13871.0,251,6389.800000000004,14
13873.0,224,381.70000000000005,4
13874.0,350,540.45,1
13875.0,210,1786.7900000000004,5
13876.0,280,122.69999999999999,1
13877.0,257,117.24000000000001,1
13878.0,289,1281.53,1
13880.0,256,3219.7700000000004,13
13881.0,248,16989.519999999993,22
13882.0,341,1131.28,6
13883.0,125,2538.749999999999,9
13884.0,254,781.3000000000002,6
13885.0,154,506.8000000000001,2
13886.0,272,243.56000000000003,1
13887.0,139,349.54999999999995,1
13888.0,224,605.63,2
13889.0,251,416.9,1
13890.0,236,1860.8599999999992,14
13892.0,97,632.97,4
13893.0,46,821.1,1
13894.0,33,535.9699999999999,5
13895.0,200,2588.1199999999994,5
13897.0,293,311.15999999999997,1
13898.0,18,155.93,1
13899.0,69,388.52000000000004,2
13900.0,160,740.9499999999997,3
13901.0,271,2867.2,5
13904.0,49,332.63999999999993,2
13908.0,264,2347.0499999999984,5
13911.0,199,2580.909999999999,9
13914.0,340,613.9499999999999,3
13917.0,152,272.04,2
13918.0,90,1212.8400000000001,2
13919.0,222,350.1600000000001,3
13922.0,357,172.24999999999997,1
13923.0,290,351.13000000000005,1
13924.0,271,1682.0800000000004,11
13925.0,251,616.6499999999999,6
13926.0,320,223.85000000000002,1
13927.0,269,348.99,1
13928.0,237,464.56999999999994,4
13929.0,174,802.8499999999999,3
13930.0,207,337.3399999999999,2
13931.0,248,1230.9300000000003,3
13932.0,49,307.4,1
13933.0,234,608.7899999999998,2
13934.0,80,922.0999999999997,1
13936.0,172,361.28,2
13937.0,174,158.85,1
13938.0,308,71.66,1
13939.0,235,556.7499999999999,4
13940.0,227,839.1400000000002,4
13941.0,254,4912.41,7
13946.0,264,561.57,3
13947.0,278,90.6,1
13948.0,348,101.99999999999999,1
13949.0,249,2427.3199999999974,6
13950.0,270,728.5600000000001,5
13951.0,167,674.4499999999998,3
13952.0,126,3246.091,3
13953.0,228,3515.6800000000003,7
13954.0,273,378.5899999999999,3
13955.0,189,322.96,2
13956.0,205,1026.4200000000003,5
13958.0,336,-102.45,1
13959.0,264,598.1999999999999,3
13960.0,272,230.22,2
13962.0,98,169.55,2
13963.0,35,664.54,4
13967.0,198,80.7,1
13969.0,216,8986.69,20
13971.0,237,2702.2199999999993,11
13972.0,273,190.25000000000009,2
13973.0,56,264.7,1
13974.0,294,413.59,1
13975.0,215,2503.2299999999996,7
13976.0,137,357.9800000000001,1
13978.0,329,196.79,2
13979.0,270,869.8700000000001,1
13980.0,283,200.14000000000001,1
13982.0,180,1861.11,5
13983.0,255,2590.46,13
13984.0,217,488.03000000000003,6
13985.0,272,7024.530000000005,16
13986.0,326,320.46000000000004,1
13988.0,271,4098.800000000001,9
13989.0,104,1266.0799999999997,2
13990.0,130,311.3,1
13991.0,268,850.6299999999999,7
13992.0,313,76.8,1
13993.0,259,3409.6600000000003,12
13994.0,266,2313.140000000001,6
13995.0,228,1383.4899999999998,6
13999.0,250,3865.2600000000034,15
14000.0,137,633.71,2
14001.0,172,2030.33,4
14002.0,187,529.73,2
14004.0,265,4582.639999999999,7
14005.0,268,2874.7200000000007,5
14006.0,228,962.1899999999999,3
14009.0,145,685.9299999999998,3
14012.0,66,328.8,1
14013.0,233,473.02,3
14014.0,266,505.18000000000006,1
14015.0,291,917.34,1
14016.0,189,4328.46,5
14019.0,245,1398.9600000000005,4
14020.0,255,642.8000000000001,2
14021.0,188,631.9000000000001,3
14022.0,118,440.0,1
14023.0,93,584.0699999999998,2
14024.0,219,327.7,2
14027.0,283,104.82000000000002,1
14029.0,199,467.65999999999997,2
14030.0,254,2360.0899999999997,8
14031.0,269,14634.639999999992,23
14032.0,256,2929.840000000001,18
14034.0,186,512.02,4
14035.0,236,1428.0200000000002,5
14036.0,59,626.6499999999999,1
14037.0,167,147.20000000000005,2
14038.0,265,1554.4799999999989,4
14039.0,310,152.2,1
14040.0,249,3542.1899999999996,15
14041.0,77,141.41,1
14044.0,240,652.8199999999993,4
14045.0,234,1659.75,4
14046.0,59,154.98999999999998,1
14047.0,270,1290.0099999999998,7
14048.0,66,375.1299999999999,2
14049.0,185,5639.149999999996,6
14050.0,237,746.3600000000001,2
14051.0,252,15477.33999999999,26
14052.0,324,225.35999999999993,1
14053.0,219,260.25,2
14054.0,278,92.46,1
14055.0,237,725.6400000000001,1
14056.0,259,8124.399999999982,29
14057.0,254,6147.4000000000015,18
14059.0,77,183.59999999999997,1
14060.0,264,6135.379999999998,20
14062.0,252,10464.85,12
14064.0,230,1188.3199999999997,7
14066.0,77,152.55,1
14067.0,247,374.69999999999993,2
14068.0,23,265.85,1
14071.0,102,1307.4100000000026,9
14073.0,311,139.54,2
14075.0,82,942.2599999999998,3
14076.0,214,122.46999999999997,1
14077.0,265,499.41999999999996,5
14078.0,242,1049.3700000000003,6
14079.0,219,375.09999999999997,1
14080.0,311,45.599999999999994,1
14081.0,76,904.67,4
14082.0,344,182.24999999999997,1
14083.0,217,1018.4299999999998,9
14085.0,202,4435.789999999997,19
14087.0,341,181.66999999999996,2
14088.0,215,50415.49,14
14089.0,287,161.0,1
14090.0,19,76.32000000000001,1
14092.0,244,4063.100000000003,17
14093.0,331,442.8499999999999,1
14096.0,252,57120.90999999968,34
14098.0,307,147.34999999999997,1
14099.0,223,3092.9700000000003,12
14100.0,206,194.9,1
14101.0,270,5976.79,6
14102.0,338,1314.7300000000002,8
14104.0,189,216.20999999999998,2
14105.0,258,1260.3300000000002,2
14107.0,247,2688.48,8
14108.0,252,594.1600000000001,3
14109.0,271,80.19999999999999,2
14110.0,257,5669.65,13
14111.0,248,688.6,5
14112.0,221,2774.1699999999964,12
14113.0,265,1377.92,8
14114.0,70,386.53,2
14116.0,251,1382.7400000000002,5
14117.0,200,90.0,1
14119.0,354,-19.9,1
14121.0,340,2740.3,6
14124.0,259,419.58000000000004,1
14125.0,265,2740.4300000000017,3
14126.0,336,643.6300000000001,4
14127.0,221,709.7099999999996,3
14128.0,88,637.5000000000001,2
14129.0,248,1123.86,5
14130.0,24,483.85999999999996,1
14132.0,256,3580.130000000001,12
14133.0,214,590.3399999999999,5
14135.0,268,4690.31,15
14138.0,342,982.3800000000005,2
14139.0,297,415.81999999999994,1
14140.0,340,920.0499999999996,3
14141.0,270,879.0300000000003,6
14142.0,335,311.81000000000006,1
14143.0,210,115.8,1
14145.0,187,3148.2,5
14146.0,262,2949.57,6
14147.0,265,468.4,3
14148.0,110,157.2,1
14149.0,125,259.43000000000006,3
14150.0,349,658.6400000000001,2
14152.0,268,611.0900000000001,3
14154.0,104,1345.6200000000003,2
14155.0,77,118.75,1
14156.0,250,113384.13999999985,66
14157.0,58,400.4300000000002,3
14158.0,303,507.66000000000014,1
14159.0,248,4678.299999999991,14
14161.0,128,1110.52,3
14162.0,170,289.36000000000007,2
14163.0,256,2445.9100000000008,4
14164.0,273,1631.7700000000002,2
14165.0,68,122.53999999999999,1
14167.0,178,574.8399999999999,4
14171.0,245,363.78999999999996,1
14173.0,124,450.84000000000003,4
14174.0,310,134.46,1
14175.0,228,3108.0600000000018,7
14176.0,46,574.0,5
14177.0,248,554.46,5
14178.0,245,1620.93,7
14179.0,303,719.7799999999997,2
14180.0,252,4640.769999999999,31
14184.0,277,452.89,1
14185.0,12,197.65,1
14188.0,272,2018.91,10
14189.0,247,4604.3099999999995,24
14191.0,263,4660.010000000002,14
14193.0,74,853.3900000000001,2
14194.0,252,11216.74999999999,32
14195.0,142,962.6999999999998,3
14196.0,237,335.52,1
14198.0,264,663.4999999999999,7
14199.0,125,185.39999999999998,1
14201.0,263,688.0400000000001,9
14204.0,341,161.02999999999997,1
14205.0,79,218.78000000000003,4
14206.0,104,308.25999999999993,2
14208.0,249,151.73999999999998,1
14209.0,222,2067.1300000000006,7
14210.0,252,1900.89,7
14211.0,247,2208.2999999999997,13
14212.0,254,1070.48,1
14213.0,337,-1192.2000000000003,1
14214.0,187,1000.2299999999997,7
14215.0,266,1777.9200000000008,7
14216.0,340,1839.3,4
14217.0,269,1925.36,24
14218.0,301,169.48000000000002,1
14219.0,339,89.94,1
14220.0,96,632.4,2
14221.0,263,3427.849999999999,10
14222.0,166,683.17,1
14223.0,251,975.23,4
14224.0,233,1050.1200000000001,4
14226.0,273,2201.64,7
14227.0,258,3315.710000000002,15
14229.0,52,1450.6,5
14231.0,160,822.0600000000001,5
14232.0,228,2043.9300000000003,8
14233.0,132,1447.5100000000007,5
14234.0,313,775.4600000000004,4
14235.0,268,3093.8599999999997,6
14236.0,263,490.86,2
14237.0,335,161.00000000000003,1
14238.0,17,146.85,1
14239.0,249,2323.5000000000014,13
14240.0,118,890.3400000000005,2
14241.0,160,213.70000000000002,1
14242.0,109,280.55,2
14243.0,252,2535.8799999999987,14
14245.0,167,1677.4799999999998,5
14246.0,233,1474.0600000000006,3
14247.0,65,136.77,1
14248.0,25,302.58,1
14250.0,254,1904.0500000000002,3
14251.0,342,2879.7000000000003,5
14256.0,89,935.06,3
14257.0,220,3087.27,6
14258.0,254,12650.079999999996,10
14259.0,202,120.0,1
14261.0,265,1163.4499999999998,2
14262.0,259,2618.230000000001,8
14264.0,189,319.4700000000001,3
14265.0,234,530.18,2
14267.0,189,1279.0899999999997,7
14270.0,12,492.6499999999999,1
14271.0,118,112.32000000000002,1
14272.0,270,437.96000000000004,2
14273.0,207,559.9700000000001,4
14276.0,245,1019.3899999999996,5
14277.0,131,3957.000000000001,4
14280.0,147,134.04,1
14282.0,262,3729.3400000000042,15
14284.0,264,578.4500000000002,3
14285.0,268,1910.0100000000004,4
14286.0,255,4595.809999999998,5
14287.0,161,151.23,4
14288.0,131,413.85,2
14289.0,209,911.2599999999999,6
14290.0,262,2307.4499999999994,6
14291.0,230,3873.2999999999984,12
14292.0,257,4819.329999999998,14
14293.0,196,1046.5599999999993,4
14295.0,303,154.7,2
14297.0,69,1284.0599999999997,6
14298.0,271,50862.43999999997,45
14299.0,270,2855.3499999999995,18
14300.0,325,43.2,1
14301.0,236,632.04,2
14304.0,121,197.1,2
14305.0,272,1803.76,5
14306.0,264,2083.4199999999996,3
14307.0,255,2995.7200000000007,6
14309.0,250,2319.6800000000007,10
14311.0,118,229.71000000000004,2
14312.0,252,1611.5899999999995,6
14314.0,237,120.0,1
14315.0,214,2456.979999999999,7
14317.0,279,508.58,1
14320.0,137,343.11,3
14321.0,270,1530.749999999999,5
14323.0,229,574.2600000000001,4
14326.0,109,166.85,2
14327.0,180,311.65000000000003,1
14329.0,235,4928.740000000004,14
14331.0,219,462.65999999999997,2
14332.0,196,866.3099999999998,3
14333.0,279,351.45,2
14334.0,250,2539.4600000000005,9
14335.0,247,468.26,2
14336.0,124,1614.9100000000008,4
14338.0,185,554.2199999999999,4
14339.0,109,289.91,4
14340.0,125,134.7,1
14341.0,213,2166.3799999999983,9
14342.0,206,607.7100000000002,6
14344.0,216,889.9300000000002,8
14345.0,305,108.97999999999999,1
14346.0,223,1021.5800000000002,2
14348.0,83,409.57,1
14349.0,333,133.50000000000006,1
14350.0,73,258.7,2
14351.0,179,51.0,1
14352.0,186,1078.96,4
14353.0,128,90.6,1
14354.0,338,163.62,2
14355.0,343,174.4,1
14356.0,270,666.9399999999999,4
14357.0,300,225.77000000000012,1
14359.0,256,882.5800000000002,6
14360.0,249,2128.23,4
14362.0,321,161.20000000000002,1
14364.0,235,3717.349999999999,8
14367.0,268,9167.820000000007,19
14368.0,24,155.00000000000003,1
14371.0,48,100.5,1
14373.0,350,76.55,1
14375.0,158,257.67999999999995,1
14377.0,152,617.05,2
14379.0,48,348.1,2
14381.0,291,202.6800000000001,1
14382.0,317,626.07,1
14383.0,180,1247.6899999999998,3
14385.0,334,202.11,3
14386.0,47,142.4,1
14387.0,269,1770.5600000000013,3
14388.0,252,3172.040000000002,10
14389.0,192,999.7199999999998,5
14390.0,199,4592.470000000003,13
14393.0,125,67.94999999999999,1
14395.0,271,3471.9100000000008,12
14396.0,337,487.99,2
14397.0,250,2556.6800000000007,23
14400.0,202,559.7,2
14401.0,248,4039.9799999999987,14
14403.0,213,1426.3100000000002,5
14404.0,235,1434.7200000000003,7
14406.0,224,156.75,1
14407.0,236,2111.0799999999995,9
14408.0,249,2606.53,7
14409.0,272,1908.2499999999998,7
14410.0,251,576.2999999999998,15
14411.0,33,1063.0,1
14412.0,271,761.3300000000002,3
14413.0,346,122.7,1
14414.0,252,1485.1300000000003,8
14415.0,245,5811.559999999999,18
14416.0,321,490.22,2
14418.0,235,1937.2500000000002,3
14419.0,270,1058.0600000000002,6
14420.0,258,385.87,2
14421.0,132,813.11,2
14422.0,273,4263.64,6
14423.0,125,265.2,1
14424.0,326,322.08,1
14426.0,203,3918.9000000000005,16
14427.0,280,363.34000000000003,2
14428.0,264,1230.1400000000003,7
14431.0,45,397.76,2
14432.0,254,2255.5099999999984,6
14434.0,271,1372.8,6
14436.0,245,89.06,1
14437.0,200,-43.400000000000006,2
14438.0,37,131.9,1
14439.0,24,2661.24,1
14440.0,271,2357.6800000000003,5
14441.0,249,1545.1400000000006,10
14442.0,145,1544.6200000000001,5
14443.0,205,1400.8800000000003,7
14446.0,263,1039.5800000000008,4
14447.0,147,1163.2300000000005,5
14448.0,344,375.35,2
14449.0,97,907.0999999999999,4
14450.0,163,483.25,3
14451.0,149,662.5900000000001,2
14452.0,250,264.44000000000005,2
14453.0,153,119.93000000000002,1
14456.0,270,3047.6299999999987,14
14457.0,33,113.64,1
14459.0,188,1837.9199999999996,1
14460.0,233,383.34,4
14461.0,195,2103.059999999999,3
14462.0,259,1965.9000000000003,15
14463.0,245,529.62,3
14465.0,97,1058.6200000000008,3
14466.0,270,2272.4000000000015,7
14467.0,326,598.7599999999999,4
14470.0,56,461.19000000000005,2
14472.0,240,1936.8400000000013,8
14473.0,269,234.34,2
14474.0,300,537.71,2
14475.0,272,799.8199999999997,6
14476.0,86,215.7,1
14477.0,159,1307.8100000000002,5
14479.0,90,316.24999999999994,2
14480.0,332,279.05,1
14481.0,179,636.5100000000001,2
14482.0,244,2068.150000000001,6
14483.0,194,129.20000000000002,2
14484.0,293,321.91999999999996,1
14485.0,305,165.75000000000003,1
14487.0,261,1183.5800000000002,7
14488.0,276,1047.4300000000003,2
14489.0,136,463.38000000000005,1
14491.0,168,340.93,2
14493.0,188,2362.8400000000006,7
14494.0,318,139.56,1
14495.0,222,123.79999999999998,2
14496.0,32,538.8100000000001,2
14497.0,34,457.4699999999999,2
14498.0,227,1957.3200000000004,5
14499.0,210,815.32,3
14500.0,255,356.85,3
14501.0,160,190.30999999999997,3
14502.0,194,2351.02,14
14503.0,273,3543.2600000000016,6
14504.0,100,673.2599999999995,4
14505.0,234,5818.699999999986,11
14506.0,181,2012.1700000000012,5
14507.0,242,1368.1799999999994,7
14508.0,254,276.41999999999996,2
14511.0,251,1267.41,6
14512.0,156,275.28,2
14513.0,243,438.49,4
14514.0,142,1055.35,3
14515.0,152,2102.0899999999997,6
14517.0,202,330.45,2
14518.0,279,174.37,1
14520.0,53,270.6,2
14522.0,251,974.54,4
14523.0,235,241.09000000000003,1
14524.0,272,1867.6800000000007,9
14525.0,243,4221.369999999997,13
14527.0,272,7711.379999999953,86
14528.0,306,364.22,1
14529.0,266,620.0399999999998,3
14530.0,250,2925.910000000001,6
14532.0,107,932.8499999999997,4
14533.0,254,1812.6200000000006,9
14534.0,248,4075.349999999999,25
14535.0,216,2841.0900000000047,4
14536.0,84,171.8,1
14537.0,286,355.5600000000001,1
14538.0,87,388.2499999999999,2
14539.0,328,537.48,2
14540.0,268,996.26,3
14541.0,175,1461.6499999999999,8
14542.0,158,103.25000000000001,1
14543.0,270,2916.1700000000005,21
14544.0,347,2024.4500000000005,2
14546.0,266,2487.0200000000023,9
14547.0,340,3986.739999999999,9
14548.0,193,652.8,2
14549.0,32,289.2399999999999,1
14550.0,333,765.6200000000001,2
14551.0,139,186.23000000000002,2
14552.0,192,165.07000000000005,1
14553.0,125,859.27,5
14554.0,333,2381.040000000002,4
14555.0,41,324.14000000000004,2
14557.0,258,0.0,2
14560.0,249,2174.1800000000007,24
14561.0,268,1080.7600000000004,3
14562.0,251,4709.22,22
14565.0,248,3073.7700000000023,6
14566.0,233,1432.0,1
14567.0,213,1524.4600000000005,3
14569.0,342,227.39,1
14570.0,63,218.05999999999992,2
14572.0,233,2803.690000000001,10
14573.0,164,1603.7200000000014,13
14576.0,336,35.400000000000006,1
14577.0,180,859.7100000000011,4
14578.0,340,168.63,1
14581.0,327,138.6,1
14582.0,303,114.11,1
14583.0,199,1052.5500000000004,5
14584.0,160,1029.2599999999995,5
14585.0,293,157.05,1
14586.0,116,134.15999999999997,3
14587.0,159,1598.2400000000007,10
14589.0,337,39.75,1
14591.0,130,1447.140000000001,4
14592.0,308,570.4599999999998,3
14593.0,145,617.9900000000001,3
14594.0,336,379.82999999999987,2
14595.0,258,1740.6000000000001,6
14597.0,152,883.1500000000002,2
14598.0,299,221.97000000000003,1
14600.0,38,393.3299999999999,1
14601.0,333,213.96000000000004,1
14603.0,69,660.0,1
14606.0,250,11713.850000000064,128
14607.0,82,11341.100000000002,17
14608.0,258,1785.1499999999999,4
14609.0,271,601.5600000000001,4
14616.0,101,406.08000000000004,3
14618.0,342,538.59,4
14619.0,98,379.50999999999993,2
14620.0,139,393.28000000000003,3
14621.0,216,1765.76,6
14622.0,159,320.58,1
14623.0,227,869.3499999999999,6
14624.0,286,225.84999999999997,2
14625.0,158,848.48,5
14626.0,221,2757.0699999999997,7
14627.0,32,-21.849999999999998,1
14628.0,252,671.96,2
14629.0,339,939.2100000000002,3
14631.0,108,1006.9799999999998,3
14632.0,81,114.55999999999999,1
14633.0,77,344.9000000000001,1
14636.0,75,609.8500000000001,2
14638.0,293,443.6,1
14639.0,223,2952.3400000000024,8
14640.0,216,2042.149999999999,8
14641.0,322,110.46,1
14642.0,285,96.12,1
14643.0,173,668.6100000000001,3
14644.0,45,780.4599999999999,4
14645.0,187,597.09,2
14646.0,251,279489.0199999999,77
14647.0,142,243.21999999999994,1
14649.0,271,1417.2899999999997,4
14651.0,132,654.5999999999998,2
14652.0,266,114.18000000000002,1
14653.0,342,1947.5499999999997,7
14655.0,273,1930.15,5
14656.0,174,291.04999999999984,2
14657.0,188,838.2700000000001,5
14658.0,226,247.14999999999998,2
14659.0,265,2456.5300000000007,12
14660.0,257,285.73999999999995,2
14661.0,317,107.95,1
14662.0,109,771.1700000000003,4
14664.0,310,637.89,2
14665.0,254,1258.3800000000003,7
14666.0,319,195.24999999999997,1
14667.0,249,9231.200000000004,27
14669.0,102,1269.9900000000002,3
14670.0,63,411.5300000000001,2
14672.0,109,765.55,2
14673.0,341,1736.3999999999994,5
14675.0,327,604.7499999999999,1
14676.0,265,2543.24,8
14679.0,337,-2.55,1
14680.0,248,26932.339999999997,23
14681.0,272,498.95,3
14682.0,156,52.0,2
14684.0,262,1236.2800000000013,5
14687.0,237,628.3799999999999,1
14688.0,251,5107.379999999999,27
14689.0,135,112.80000000000001,1
14690.0,192,358.61,3
14691.0,247,2114.3299999999995,5
14692.0,206,582.0500000000001,5
14693.0,79,172.9,1
14696.0,272,2070.97,9
14697.0,125,188.60999999999996,2
14698.0,342,1250.7600000000014,5
14699.0,129,109.12999999999998,1
14700.0,154,2235.2999999999997,3
14701.0,171,2486.219999999999,12
14702.0,265,3250.639999999998,18
